
expiry	strike	type	symbol	time	askclose	askhigh	asklow	askopen	asksize	bidclose	bidhigh	bidlow	bidopen	bidsize	close	high	low	open	volume
82	2024-06-21	14400.0	Put	NDX 32ILRZPAPCMY6|NDX 31	2023-11-29 17:00:00	309.00	318.00	308.70	312.90	1.0	303.90	307.60	300.30	307.60	1.0	306.450	312.800	304.500	310.250	NaN
83	2023-12-01	14150.0	Put	NDXP 32D1W8VVMYQZ2|NDX 31	2023-11-29 16:00:00	0.55	0.70	0.55	0.55	2.0	0.05	0.10	0.05	0.10	9.0	0.300	0.400	0.300	0.325	NaN
84	2023-12-01	16710.0	Put	NDXP 32D1W8X1Z4FM6|NDX 31	2023-11-29 16:00:00	704.90	735.90	703.00	735.90	1.0	690.60	706.80	688.80	701.50	1.0	697.750	721.350	695.900	718.700	NaN
85	2023-12-15	13300.0	Call	NDX YEBOCL4S4JOU|NDX 31	2023-11-29 17:00:00	2746.10	2756.30	2730.40	2744.80	1.0	2732.90	2735.30	2696.20	2696.20	1.0	2739.500	2745.800	2713.300	2720.500	NaN
86	2024-03-15	12725.0	Put	NDX 32FXA858TRC6M|NDX 31	2023-11-29 17:00:00	44.20	45.30	44.10	44.60	3.0	41.40	42.50	41.40	42.40	3.0	42.800	43.900	42.750	43.500	NaN
87	2024-03-15	15375.0	Call	NDX YGTA31FVWHNY|NDX 31	2023-11-29 17:00:00	1155.80	1168.80	1143.60	1159.70	1.0	1144.90	1146.40	1108.70	1108.70	1.0	1150.350	1157.600	1126.150	1134.200	NaN
88	2023-12-01	13275.0	Call	NDXP YDXW4YDV0E3Y|NDX 31	2023-11-29 16:00:00	2743.00	2802.70	2726.80	2740.10	1.0	2728.90	2730.80	2640.80	2685.10	1.0	2735.950	2766.750	2683.800	2712.600	NaN
89	2023-12-01	19000.0	Call	NDXP YDXW39HKDYZ2|NDX 31	2023-11-29 16:00:00	0.30	0.30	0.30	0.30	2.0	NaN	NaN	NaN	NaN	NaN	0.300	0.300	0.300	0.300	NaN
90	2023-12-01	16525.0	Put	NDXP 32D1WATAJXZZI|NDX 31	2023-11-29 16:00:00	520.70	551.60	518.80	540.50	1.0	506.50	522.70	504.80	518.00	1.0	513.600	537.150	511.800	529.250	NaN
91	2023-12-15	13450.0	Call	NDX YEBOCQP802DQ|NDX 31	2023-11-29 17:00:00	2596.80	2606.80	2581.50	2595.50	1.0	2583.60	2586.00	2546.70	2546.70	1.0	2590.200	2596.400	2564.100	2571.100	NaN
92	2023-12-15	16010.0	Call	NDX YEBOCRVK5R0U|NDX 31	2023-11-29 17:00:00	219.80	222.00	209.10	209.10	2.0	216.90	218.30	201.80	206.80	2.0	218.350	220.150	205.450	207.950	NaN
93	2024-03-15	7700.0	Call	NDX YGTA135VOGJ2|NDX 31	2023-11-29 17:00:00	8415.10	8424.70	8399.30	8415.00	1.0	8400.60	8403.10	8364.60	8364.60	1.0	8407.850	8413.900	8381.950	8389.800	NaN
